Data,1,record,timestamp,1000000017,,position_lat,-105298064,,position_long,1373003453,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000018,,position_lat,-105298042,,position_long,1373003334,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000019,,position_lat,-105298019,,position_long,1373003214,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000020,,position_lat,-105297996,,position_long,1373003095,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000021,,position_lat,-105297972,,position_long,1373002976,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000022,,position_lat,-105297949,,position_long,1373002856,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000023,,position_lat,-105297925,,position_long,1373002737,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000024,,position_lat,-105297901,,position_long,1373002618,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000025,,position_lat,-105297877,,position_long,1373002498,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000026,,position_lat,-105297854,,position_long,1373002379,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000027,,position_lat,-105297830,,position_long,1373002260,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000028,,position_lat,-105297808,,position_long,1373002140,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000029,,position_lat,-105297785,,position_long,1373002021,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000030,,position_lat,-105297764,,position_long,1373001902,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000031,,position_lat,-105297743,,position_long,1373001783,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000032,,position_lat,-105297722,,position_long,1373001663,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000033,,position_lat,-105297703,,position_long,1373001544,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000034,,position_lat,-105297685,,position_long,1373001425,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000035,,position_lat,-105297667,,position_long,1373001305,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000036,,position_lat,-105297651,,position_long,1373001186,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000037,,position_lat,-105297636,,position_long,1373001067,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000038,,position_lat,-105297623,,position_long,1373000947,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000039,,position_lat,-105297611,,position_long,1373000828,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000040,,position_lat,-105297600,,position_long,1373000709,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000041,,position_lat,-105297590,,position_long,1373000590,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000042,,position_lat,-105297582,,position_long,1373000470,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000043,,position_lat,-105297576,,position_long,1373000351,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000044,,position_lat,-105297571,,position_long,1373000232,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000045,,position_lat,-105297567,,position_long,1373000112,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000046,,position_lat,-105297566,,position_long,1372999993,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000047,,position_lat,-105297565,,position_long,1372999874,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000048,,position_lat,-105297567,,position_long,1372999754,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000049,,position_lat,-105297570,,position_long,1372999635,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000050,,position_lat,-105297574,,position_long,1372999516,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000051,,position_lat,-105297580,,position_long,1372999396,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000052,,position_lat,-105297588,,position_long,1372999277,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000053,,position_lat,-105297597,,position_long,1372999158,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000054,,position_lat,-105297608,,position_long,1372999039,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000055,,position_lat,-105297620,,position_long,1372998919,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000056,,position_lat,-105297633,,position_long,1372998800,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000057,,position_lat,-105297648,,position_long,1372998681,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000058,,position_lat,-105297663,,position_long,1372998561,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000059,,position_lat,-105297680,,position_long,1372998442,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000060,,position_lat,-105297698,,position_long,1372998323,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000061,,position_lat,-105297717,,position_long,1372998203,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000062,,position_lat,-105297737,,position_long,1372998084,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000063,,position_lat,-105297758,,position_long,1372997965,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000064,,position_lat,-105297780,,position_long,1372997846,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000065,,position_lat,-105297802,,position_long,1372997726,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000066,,position_lat,-105297825,,position_long,1372997607,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000067,,position_lat,-105297848,,position_long,1372997488,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000068,,position_lat,-105297871,,position_long,1372997368,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000069,,position_lat,-105297895,,position_long,1372997249,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000070,,position_lat,-105297919,,position_long,1372997130,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000071,,position_lat,-105297943,,position_long,1372997010,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000072,,position_lat,-105297966,,position_long,1372996891,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000073,,position_lat,-105297990,,position_long,1372996772,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000074,,position_lat,-105298013,,position_long,1372996652,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000075,,position_lat,-105298036,,position_long,1372996533,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000076,,position_lat,-105298059,,position_long,1372996414,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000077,,position_lat,-105298080,,position_long,1372996295,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000078,,position_lat,-105298101,,position_long,1372996175,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000079,,position_lat,-105298122,,position_long,1372996056,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000080,,position_lat,-105298141,,position_long,1372995937,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000081,,position_lat,-105298160,,position_long,1372995817,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000082,,position_lat,-105298177,,position_long,1372995698,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000083,,position_lat,-105298193,,position_long,1372995579,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000084,,position_lat,-105298208,,position_long,1372995459,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000085,,position_lat,-105298222,,position_long,1372995340,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000086,,position_lat,-105298235,,position_long,1372995221,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000087,,position_lat,-105298246,,position_long,1372995102,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000088,,position_lat,-105298255,,position_long,1372994982,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000089,,position_lat,-105298263,,position_long,1372994863,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000090,,position_lat,-105298270,,position_long,1372994744,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000091,,position_lat,-105298275,,position_long,1372994624,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000092,,position_lat,-105298279,,position_long,1372994505,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000093,,position_lat,-105298281,,position_long,1372994386,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000094,,position_lat,-105298281,,position_long,1372994266,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000095,,position_lat,-105298280,,position_long,1372994147,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000096,,position_lat,-105298277,,position_long,1372994028,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000097,,position_lat,-105298273,,position_long,1372993908,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000098,,position_lat,-105298267,,position_long,1372993789,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000099,,position_lat,-105298260,,position_long,1372993670,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000100,,position_lat,-105298251,,position_long,1372993551,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000101,,position_lat,-105298240,,position_long,1372993431,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000102,,position_lat,-105298228,,position_long,1372993312,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000103,,position_lat,-105298215,,position_long,1372993193,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000104,,position_lat,-105298201,,position_long,1372993073,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000105,,position_lat,-105298185,,position_long,1372992954,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000106,,position_lat,-105298168,,position_long,1372992835,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000107,,position_lat,-105298150,,position_long,1372992715,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000108,,position_lat,-105298131,,position_long,1372992596,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000109,,position_lat,-105298112,,position_long,1372992477,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000110,,position_lat,-105298091,,position_long,1372992357,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000111,,position_lat,-105298069,,position_long,1372992238,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000112,,position_lat,-105298047,,position_long,1372992119,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000113,,position_lat,-105298025,,position_long,1372992000,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000114,,position_lat,-105298002,,position_long,1372991880,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000115,,position_lat,-105297978,,position_long,1372991761,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000116,,position_lat,-105297954,,position_long,1372991642,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000117,,position_lat,-105297931,,position_long,1372991522,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000118,,position_lat,-105297907,,position_long,1372991403,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000119,,position_lat,-105297883,,position_long,1372991284,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000120,,position_lat,-105297859,,position_long,1372991164,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000121,,position_lat,-105297836,,position_long,1372991045,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000122,,position_lat,-105297813,,position_long,1372990926,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000123,,position_lat,-105297791,,position_long,1372990807,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000124,,position_lat,-105297769,,position_long,1372990687,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000125,,position_lat,-105297748,,position_long,1372990568,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000126,,position_lat,-105297727,,position_long,1372990449,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000127,,position_lat,-105297708,,position_long,1372990329,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000128,,position_lat,-105297689,,position_long,1372990210,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000129,,position_lat,-105297672,,position_long,1372990091,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000130,,position_lat,-105297655,,position_long,1372989971,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000131,,position_lat,-105297640,,position_long,1372989852,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000132,,position_lat,-105297626,,position_long,1372989733,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000133,,position_lat,-105297613,,position_long,1372989613,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000134,,position_lat,-105297602,,position_long,1372989494,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000135,,position_lat,-105297592,,position_long,1372989375,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000136,,position_lat,-105297584,,position_long,1372989256,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000137,,position_lat,-105297577,,position_long,1372989136,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000138,,position_lat,-105297572,,position_long,1372989017,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000139,,position_lat,-105297568,,position_long,1372988898,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000140,,position_lat,-105297566,,position_long,1372988778,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000141,,position_lat,-105297565,,position_long,1372988659,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000142,,position_lat,-105297566,,position_long,1372988540,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000143,,position_lat,-105297569,,position_long,1372988420,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000144,,position_lat,-105297573,,position_long,1372988301,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000145,,position_lat,-105297579,,position_long,1372988182,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000146,,position_lat,-105297586,,position_long,1372988063,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000147,,position_lat,-105297595,,position_long,1372987943,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000148,,position_lat,-105297605,,position_long,1372987824,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000149,,position_lat,-105297617,,position_long,1372987705,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000150,,position_lat,-105297630,,position_long,1372987585,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000151,,position_lat,-105297644,,position_long,1372987466,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000152,,position_lat,-105297659,,position_long,1372987347,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000153,,position_lat,-105297676,,position_long,1372987227,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000154,,position_lat,-105297694,,position_long,1372987108,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000155,,position_lat,-105297713,,position_long,1372986989,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000156,,position_lat,-105297732,,position_long,1372986869,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000157,,position_lat,-105297753,,position_long,1372986750,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000158,,position_lat,-105297774,,position_long,1372986631,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000159,,position_lat,-105297796,,position_long,1372986512,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000160,,position_lat,-105297819,,position_long,1372986392,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000161,,position_lat,-105297842,,position_long,1372986273,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000162,,position_lat,-105297865,,position_long,1372986154,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000163,,position_lat,-105297889,,position_long,1372986034,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000164,,position_lat,-105297913,,position_long,1372985915,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000165,,position_lat,-105297937,,position_long,1372985796,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000166,,position_lat,-105297961,,position_long,1372985676,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000167,,position_lat,-105297984,,position_long,1372985557,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000168,,position_lat,-105298008,,position_long,1372985438,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000169,,position_lat,-105298031,,position_long,1372985319,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000170,,position_lat,-105298053,,position_long,1372985199,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000171,,position_lat,-105298075,,position_long,1372985080,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000172,,position_lat,-105298096,,position_long,1372984961,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000173,,position_lat,-105298117,,position_long,1372984841,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000174,,position_lat,-105298136,,position_long,1372984722,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000175,,position_lat,-105298155,,position_long,1372984603,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000176,,position_lat,-105298173,,position_long,1372984483,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000177,,position_lat,-105298189,,position_long,1372984364,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000178,,position_lat,-105298205,,position_long,1372984245,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000179,,position_lat,-105298219,,position_long,1372984125,,speed,1200,mm/s,heart_rate,110,bpm,cadence,30,rpm
Data,1,record,timestamp,1000000180,,position_lat,-105298219,,position_long,1372984149,,speed,100,mm/s,heart_rate,95,bpm,cadence,0,rpm
Data,1,record,timestamp,1000000181,,position_lat,-105298216,,position_long,1372984173,,speed,100,mm/s,heart_rate,95,bpm,cadence,0,rpm
Data,1,record,timestamp,1000000182,,position_lat,-105298212,,position_long,1372984196,,speed,100,mm/s,heart_rate,95,bpm,cadence,0,rpm
Data,1,record,timestamp,1000000183,,position_lat,-105298205,,position_long,1372984219,,speed,100,mm/s,heart_rate,95,bpm,cadence,0,rpm
Data,1,record,timestamp,1000000184,,position_lat,-105298195,,position_long,1372984241,,speed,100,mm/s,heart_rate,95,bpm,cadence,0,rpm
Data,1,record,timestamp,1000000185,,position_lat,-105298184,,position_long,1372984262,,speed,100,mm/s,heart_rate,95,bpm,cadence,0,rpm
Data,1,record,timestamp,1000000186,,position_lat,-105298170,,position_long,1372984282,,speed,100,mm/s,heart_rate,95,bpm,cadence,0,rpm
Data,1,record,timestamp,1000000187,,position_lat,-105298155,,position_long,1372984300,,speed,100,mm/s,heart_rate,95,bpm,cadence,0,rpm
Data,1,record,timestamp,1000000188,,position_lat,-105298138,,position_long,1372984317,,speed,100,mm/s,heart_rate,95,bpm,cadence,0,rpm
Data,1,record,timestamp,1000000189,,position_lat,-105298119,,position_long,1372984332,,speed,100,mm/s,heart_rate,95,bpm,cadence,0,rpm
Data,1,record,timestamp,1000000190,,position_lat,-105298099,,position_long,1372984344,,speed,100,mm/s,heart_rate,95,bpm,cadence,0,rpm
